state,fips,region,year,quarter,time,ym,low_wage_emp,ln_emp,min_wage,ln_min_wage,unemp_rate,above_fed,ever_treated,treated,g,first_treat_year,first_treat_quarter,first_treat_time,post,did,event_time
HI,15,West,2024,4,28,2024Q4,70.5,4.255612709818223,16.0,2.772588722239781,5.06816912986227,1,True,1,1.0,2018.0,1.0,1.0,1,1,27.0
IA,19,Midwest,2018,1,1,2018Q1,113.6,4.732683506287051,7.25,1.9810014688665833,3.331243753633174,0,False,0,,,,,0,0,
IA,19,Midwest,2018,2,2,2018Q2,115.2,4.746669748261791,7.25,1.9810014688665833,3.3382575781987596,0,False,0,,,,,0,0,
IA,19,Midwest,2018,3,3,2018Q3,116.3,4.7561730595246186,7.25,1.9810014688665833,3.132273335806165,0,False,0,,,,,0,0,
IA,19,Midwest,2018,4,4,2018Q4,113.2,4.729156165769083,7.25,1.9810014688665833,2.590757939665347,0,False,0,,,,,0,0,
IA,19,Midwest,2019,1,5,2019Q1,115.5,4.749270529961848,7.25,1.9810014688665833,2.7559434047487184,0,False,0,,,,,0,0,
IA,19,Midwest,2019,2,6,2019Q2,119.2,4.7808027546312495,7.25,1.9810014688665833,2.8507183768909687,0,False,0,,,,,0,0,
IA,19,Midwest,2019,3,7,2019Q3,117.1,4.763028270603671,7.25,1.9810014688665833,2.512683105524756,0,False,0,,,,,0,0,
IA,19,Midwest,2019,4,8,2019Q4,116.2,4.755312844417811,7.25,1.9810014688665833,2.208450850688925,0,False,0,,,,,0,0,
IA,19,Midwest,2020,1,9,2020Q1,109.7,4.697749367281185,7.25,1.9810014688665833,3.589109579446191,0,False,0,,,,,0,0,
IA,19,Midwest,2020,2,10,2020Q2,72.5,4.283586561860629,7.25,1.9810014688665833,11.983649777040856,0,False,0,,,,,0,0,
IA,19,Midwest,2020,3,11,2020Q3,98.7,4.592084946439436,7.25,1.9810014688665833,7.68890980161945,0,False,0,,,,,0,0,
IA,19,Midwest,2020,4,12,2020Q4,97.1,4.575741375297279,7.25,1.9810014688665833,5.119228039553419,0,False,0,,,,,0,0,
IA,19,Midwest,2021,1,13,2021Q1,93.3,4.535820107853298,7.25,1.9810014688665833,5.532287684139661,0,False,0,,,,,0,0,
IA,19,Midwest,2021,2,14,2021Q2,101.5,4.620058798481842,7.25,1.9810014688665833,4.680486302687051,0,False,0,,,,,0,0,
IA,19,Midwest,2021,3,15,2021Q3,105.6,4.659658371272161,7.25,1.9810014688665833,4.18545322429636,0,False,0,,,,,0,0,
IA,19,Midwest,2021,4,16,2021Q4,108.2,4.6839813664123815,7.25,1.9810014688665833,3.567454003317339,0,False,0,,,,,0,0,
IA,19,Midwest,2022,1,17,2022Q1,107.8,4.680277658474897,7.25,1.9810014688665833,2.585186492108791,0,False,0,,,,,0,0,
IA,19,Midwest,2022,2,18,2022Q2,110.3,4.703203926259457,7.25,1.9810014688665833,2.700711791971274,0,False,0,,,,,0,0,
IA,19,Midwest,2022,3,19,2022Q3,112.7,4.724729421045731,7.25,1.9810014688665833,3.134003279484155,0,False,0,,,,,0,0,
IA,19,Midwest,2022,4,20,2022Q4,112.2,4.720282993088596,7.25,1.9810014688665833,2.039842939366969,0,False,0,,,,,0,0,
IA,19,Midwest,2023,1,21,2023Q1,114.0,4.736198448394496,7.25,1.9810014688665833,2.3337153023322466,0,False,0,,,,,0,0,
IA,19,Midwest,2023,2,22,2023Q2,112.6,4.72384171570559,7.25,1.9810014688665833,2.305504491289891,0,False,0,,,,,0,0,
IA,19,Midwest,2023,3,23,2023Q3,115.3,4.747537427275013,7.25,1.9810014688665833,2.72079551965789,0,False,0,,,,,0,0,
IA,19,Midwest,2023,4,24,2023Q4,114.6,4.741447804280639,7.25,1.9810014688665833,2.762529793213951,0,False,0,,,,,0,0,
IA,19,Midwest,2024,1,25,2024Q1,112.2,4.720282993088596,7.25,1.9810014688665833,2.4584882665420356,0,False,0,,,,,0,0,
IA,19,Midwest,2024,2,26,2024Q2,114.0,4.736198448394496,7.25,1.9810014688665833,2.880555052592108,0,False,0,,,,,0,0,
IA,19,Midwest,2024,3,27,2024Q3,118.5,4.774912960575186,7.25,1.9810014688665833,3.044899565290166,0,False,0,,,,,0,0,
IA,19,Midwest,2024,4,28,2024Q4,115.7,4.751000634199631,7.25,1.9810014688665833,3.0716302828741515,0,False,0,,,,,0,0,
ID,16,West,2018,1,1,2018Q1,69.7,4.244200317766478,7.25,1.9810014688665833,4.960407995921748,0,False,0,,,,,0,0,
ID,16,West,2018,2,2,2018Q2,69.7,4.244200317766478,7.25,1.9810014688665833,5.014480238794602,0,False,0,,,,,0,0,
ID,16,West,2018,3,3,2018Q3,70.6,4.257030144499196,7.25,1.9810014688665833,4.708896366204257,0,False,0,,,,,0,0,
ID,16,West,2018,4,4,2018Q4,69.7,4.244200317766478,7.25,1.9810014688665833,4.456741922930384,0,False,0,,,,,0,0,
ID,16,West,2019,1,5,2019Q1,69.5,4.241326752570746,7.25,1.9810014688665833,5.349435106479177,0,False,0,,,,,0,0,
ID,16,West,2019,2,6,2019Q2,70.8,4.259859000699674,7.25,1.9810014688665833,5.344406834360725,0,False,0,,,,,0,0,
ID,16,West,2019,3,7,2019Q3,70.3,4.252771798816619,7.25,1.9810014688665833,4.352011570073943,0,False,0,,,,,0,0,
ID,16,West,2019,4,8,2019Q4,71.1,4.264087336809195,7.25,1.9810014688665833,4.840472613226856,0,False,0,,,,,0,0,
ID,16,West,2020,1,9,2020Q1,67.4,4.210645017918261,7.25,1.9810014688665833,4.776389071483137,0,False,0,,,,,0,0,
ID,16,West,2020,2,10,2020Q2,42.9,3.758871825933971,7.25,1.9810014688665833,14.025444227090276,0,False,0,,,,,0,0,
ID,16,West,2020,3,11,2020Q3,59.2,4.0809215418899605,7.25,1.9810014688665833,9.793863664948024,0,False,0,,,,,0,0,
ID,16,West,2020,4,12,2020Q4,58.2,4.063885354737392,7.25,1.9810014688665833,7.61238461131574,0,False,0,,,,,0,0,
ID,16,West,2021,1,13,2021Q1,56.9,4.041295341132285,7.25,1.9810014688665833,7.386138330603133,0,False,0,,,,,0,0,
ID,16,West,2021,2,14,2021Q2,61.1,4.11251186617755,7.25,1.9810014688665833,6.8222968072963734,0,False,0,,,,,0,0,
ID,16,West,2021,3,15,2021Q3,62.6,4.136765278106052,7.25,1.9810014688665833,6.352718889953636,0,False,0,,,,,0,0,
ID,16,West,2021,4,16,2021Q4,64.0,4.1588830833596715,7.25,1.9810014688665833,5.356510409384944,0,False,0,,,,,0,0,
ID,16,West,2022,1,17,2022Q1,65.8,4.186619838331271,7.25,1.9810014688665833,4.899897428159762,0,False,0,,,,,0,0,
ID,16,West,2022,2,18,2022Q2,67.5,4.212127597878484,7.25,1.9810014688665833,4.499312743607206,0,False,0,,,,,0,0,
ID,16,West,2022,3,19,2022Q3,67.0,4.204692619390966,7.25,1.9810014688665833,4.598550443049185,0,False,0,,,,,0,0,
ID,16,West,2022,4,20,2022Q4,68.4,4.225372824628505,7.25,1.9810014688665833,5.098199209967412,0,False,0,,,,,0,0,
ID,16,West,2023,1,21,2023Q1,68.3,4.223909766576744,7.25,1.9810014688665833,4.821856998506999,0,False,0,,,,,0,0,
ID,16,West,2023,2,22,2023Q2,69.3,4.238444906195857,7.25,1.9810014688665833,4.37831526878012,0,False,0,,,,,0,0,
ID,16,West,2023,3,23,2023Q3,69.4,4.239886867512759,7.25,1.9810014688665833,4.901381533848453,0,False,0,,,,,0,0,
ID,16,West,2023,4,24,2023Q4,69.0,4.23410650459726,7.25,1.9810014688665833,5.096997979231221,0,False,0,,,,,0,0,
ID,16,West,2024,1,25,2024Q1,67.8,4.216562194946349,7.25,1.9810014688665833,4.370760257883274,0,False,0,,,,,0,0,
ID,16,West,2024,2,26,2024Q2,67.4,4.210645017918261,7.25,1.9810014688665833,5.334589899933666,0,False,0,,,,,0,0,
ID,16,West,2024,3,27,2024Q3,70.1,4.249922794040544,7.25,1.9810014688665833,5.172794714535931,0,False,0,,,,,0,0,
ID,16,West,2024,4,28,2024Q4,69.4,4.239886867512759,7.25,1.9810014688665833,5.442761442797632,0,False,0,,,,,0,0,
IL,17,Midwest,2018,1,1,2018Q1,464.1,6.14010004624713,8.25,2.1102132003465894,4.406170936259446,0,True,1,13.0,2021.0,1.0,13.0,0,0,-12.0
IL,17,Midwest,2018,2,2,2018Q2,463.9,6.1396690117576975,8.25,2.1102132003465894,2.8877360262261647,0,True,1,13.0,2021.0,1.0,13.0,0,0,-11.0
IL,17,Midwest,2018,3,3,2018Q3,470.4,6.153583396584417,8.25,2.1102132003465894,3.226472287710616,0,True,1,13.0,2021.0,1.0,13.0,0,0,-10.0
IL,17,Midwest,2018,4,4,2018Q4,470.3,6.153370788951002,8.25,2.1102132003465894,3.0487996679221516,0,True,1,13.0,2021.0,1.0,13.0,0,0,-9.0
IL,17,Midwest,2019,1,5,2019Q1,472.3,6.157614376902071,8.25,2.1102132003465894,3.1904471055438157,0,True,1,13.0,2021.0,1.0,13.0,0,0,-8.0
IL,17,Midwest,2019,2,6,2019Q2,484.8,6.1837364347551045,8.25,2.1102132003465894,3.2991130376033393,0,True,1,13.0,2021.0,1.0,13.0,0,0,-7.0
IL,17,Midwest,2019,3,7,2019Q3,481.4,6.1766985253489715,8.25,2.1102132003465894,3.402936440661264,0,True,1,13.0,2021.0,1.0,13.0,0,0,-6.0
IL,17,Midwest,2019,4,8,2019Q4,474.4,6.162050847683516,8.25,2.1102132003465894,3.202529154003132,0,True,1,13.0,2021.0,1.0,13.0,0,0,-5.0
IL,17,Midwest,2020,1,9,2020Q1,448.4,6.105685691198005,9.25,2.224623551524334,3.054035984477361,0,True,1,13.0,2021.0,1.0,13.0,0,0,-4.0
IL,17,Midwest,2020,2,10,2020Q2,289.8,5.669191029886582,9.25,2.224623551524334,13.201192132733455,0,True,1,13.0,2021.0,1.0,13.0,0,0,-3.0
IL,17,Midwest,2020,3,11,2020Q3,400.4,5.992464047441065,9.25,2.224623551524334,7.739964752710163,0,True,1,13.0,2021.0,1.0,13.0,0,0,-2.0
IL,17,Midwest,2020,4,12,2020Q4,388.2,5.9615206707349095,9.25,2.224623551524334,5.861248988502443,0,True,1,13.0,2021.0,1.0,13.0,0,0,-1.0
IL,17,Midwest,2021,1,13,2021Q1,374.8,5.926392550364267,11.0,2.3978952727983707,5.721956494529843,1,True,1,13.0,2021.0,1.0,13.0,1,1,0.0
IL,17,Midwest,2021,2,14,2021Q2,415.4,6.0292419114420115,11.0,2.3978952727983707,5.397855884956426,1,True,1,13.0,2021.0,1.0,13.0,1,1,1.0
IL,17,Midwest,2021,3,15,2021Q3,411.2,6.019079714140955,11.0,2.3978952727983707,4.717450933026355,1,True,1,13.0,2021.0,1.0,13.0,1,1,2.0
IL,17,Midwest,2021,4,16,2021Q4,433.7,6.07235305084132,11.0,2.3978952727983707,4.145077937735292,1,True,1,13.0,2021.0,1.0,13.0,1,1,3.0
IL,17,Midwest,2022,1,17,2022Q1,434.1,6.073274922305548,12.0,2.4849066497880004,3.235082433403051,1,True,1,13.0,2021.0,1.0,13.0,1,1,4.0
IL,17,Midwest,2022,2,18,2022Q2,450.8,6.1110237821656215,12.0,2.4849066497880004,3.1051565472766254,1,True,1,13.0,2021.0,1.0,13.0,1,1,5.0
IL,17,Midwest,2022,3,19,2022Q3,458.9,6.128832321400788,12.0,2.4849066497880004,2.8926828933954565,1,True,1,13.0,2021.0,1.0,13.0,1,1,6.0
IL,17,Midwest,2022,4,20,2022Q4,449.3,6.107690816076114,12.0,2.4849066497880004,3.347536264750924,1,True,1,13.0,2021.0,1.0,13.0,1,1,7.0
IL,17,Midwest,2023,1,21,2023Q1,452.0,6.113682179832232,13.0,2.5649493574615367,2.8754941560176293,1,True,1,13.0,2021.0,1.0,13.0,1,1,8.0
IL,17,Midwest,2023,2,22,2023Q2,446.9,6.1023348559394055,13.0,2.5649493574615367,2.8753206028928284,1,True,1,13.0,2021.0,1.0,13.0,1,1,9.0
IL,17,Midwest,2023,3,23,2023Q3,467.2,6.146757431514017,13.0,2.5649493574615367,3.3340826551018647,1,True,1,13.0,2021.0,1.0,13.0,1,1,10.0
IL,17,Midwest,2023,4,24,2023Q4,453.4,6.1167747380734285,13.0,2.5649493574615367,3.481513987336911,1,True,1,13.0,2021.0,1.0,13.0,1,1,11.0
IL,17,Midwest,2024,1,25,2024Q1,446.8,6.102111067195046,14.0,2.6390573296152584,2.508605743710568,1,True,1,13.0,2021.0,1.0,13.0,1,1,12.0
IL,17,Midwest,2024,2,26,2024Q2,456.7,6.124026720190953,14.0,2.6390573296152584,3.5792712366147597,1,True,1,13.0,2021.0,1.0,13.0,1,1,13.0
IL,17,Midwest,2024,3,27,2024Q3,458.1,6.127087500892697,14.0,2.6390573296152584,3.58997671360947,1,True,1,13.0,2021.0,1.0,13.0,1,1,14.0
IL,17,Midwest,2024,4,28,2024Q4,457.0,6.124683390894205,14.0,2.6390573296152584,3.8553227905111536,1,True,1,13.0,2021.0,1.0,13.0,1,1,15.0
IN,18,Midwest,2018,1,1,2018Q1,229.3,5.435031189863859,7.25,1.9810014688665833,5.298619992769778,0,False,0,,,,,0,0,
IN,18,Midwest,2018,2,2,2018Q2,234.3,5.45660234551375,7.25,1.9810014688665833,4.186457725712366,0,False,0,,,,,0,0,
IN,18,Midwest,2018,3,3,2018Q3,236.9,5.46763811116474,7.25,1.9810014688665833,4.820482685847301,0,False,0,,,,,0,0,
IN,18,Midwest,2018,4,4,2018Q4,235.5,5.461710913456472,7.25,1.9810014688665833,4.8810578765808215,0,False,0,,,,,0,0,
IN,18,Midwest,2019,1,5,2019Q1,231.8,5.445874930905651,7.25,1.9810014688665833,4.406222444680778,0,False,0,,,,,0,0,
IN,18,Midwest,2019,2,6,2019Q2,240.2,5.481471909645883,7.25,1.9810014688665833,4.89292453137681,0,False,0,,,,,0,0,
IN,18,Midwest,2019,3,7,2019Q3,242.6,5.49141399650995,7.25,1.9810014688665833,4.651347240663055,0,False,0,,,,,0,0,
IN,18,Midwest,2019,4,8,2019Q4,237.3,5.4693251634417175,7.25,1.9810014688665833,4.325211944244491,0,False,0,,,,,0,0,
IN,18,Midwest,2020,1,9,2020Q1,226.7,5.423627557513483,7.25,1.9810014688665833,4.939632878246616,0,False,0,,,,,0,0,
IN,18,Midwest,2020,2,10,2020Q2,147.5,4.993828175779875,7.25,1.9810014688665833,14.631006175756047,0,False,0,,,,,0,0,
IN,18,Midwest,2020,3,11,2020Q3,201.8,5.307277107919509,7.25,1.9810014688665833,9.80435819493228,0,False,0,,,,,0,0,
IN,18,Midwest,2020,4,12,2020Q4,199.7,5.296816240421769,7.25,1.9810014688665833,7.724264494304832,0,False,0,,,,,0,0,
IN,18,Midwest,2021,1,13,2021Q1,188.8,5.240688253711401,7.25,1.9810014688665833,7.011990048552659,0,False,0,,,,,0,0,
IN,18,Midwest,2021,2,14,2021Q2,206.9,5.332235584751498,7.25,1.9810014688665833,6.5948450075752945,0,False,0,,,,,0,0,
IN,18,Midwest,2021,3,15,2021Q3,212.3,5.35800036870921,7.25,1.9810014688665833,6.298899063378005,0,False,0,,,,,0,0,
IN,18,Midwest,2021,4,16,2021Q4,217.5,5.382198850528739,7.25,1.9810014688665833,4.892973170642072,0,False,0,,,,,0,0,
IN,18,Midwest,2022,1,17,2022Q1,216.9,5.379436417832829,7.25,1.9810014688665833,4.771268189580549,0,False,0,,,,,0,0,
IN,18,Midwest,2022,2,18,2022Q2,229.9,5.437644431769136,7.25,1.9810014688665833,4.406501084385196,0,False,0,,,,,0,0,
IN,18,Midwest,2022,3,19,2022Q3,235.0,5.459585514144159,7.25,1.9810014688665833,4.693492266138649,0,False,0,,,,,0,0,
IN,18,Midwest,2022,4,20,2022Q4,232.1,5.447168313280391,7.25,1.9810014688665833,4.749896950000816,0,False,0,,,,,0,0,
IN,18,Midwest,2023,1,21,2023Q1,227.6,5.427589702252176,7.25,1.9810014688665833,4.761060301692101,0,False,0,,,,,0,0,
IN,18,Midwest,2023,2,22,2023Q2,230.2,5.438948496287782,7.25,1.9810014688665833,4.296793398758307,0,False,0,,,,,0,0,
IN,18,Midwest,2023,3,23,2023Q3,236.0,5.4638318050256105,7.25,1.9810014688665833,4.56883583782672,0,False,0,,,,,0,0,
IN,18,Midwest,2023,4,24,2023Q4,233.0,5.4510384535657,7.25,1.9810014688665833,4.3561692036800395,0,False,0,,,,,0,0,
IN,18,Midwest,2024,1,25,2024Q1,233.6,5.453610250954072,7.25,1.9810014688665833,4.516510340391898,0,False,0,,,,,0,0,
IN,18,Midwest,2024,2,26,2024Q2,235.1,5.460010955546024,7.25,1.9810014688665833,5.0629884663281866,0,False,0,,,,,0,0,
IN,18,Midwest,2024,3,27,2024Q3,234.9,5.459159891664867,7.25,1.9810014688665833,5.3768949034083375,0,False,0,,,,,0,0,
IN,18,Midwest,2024,4,28,2024Q4,233.1,5.4514675460417115,7.25,1.9810014688665833,4.773148721161443,0,False,0,,,,,0,0,
KS,20,Midwest,2018,1,1,2018Q1,102.9,4.633757642840004,7.25,1.9810014688665833,4.492856606902899,0,False,0,,,,,0,0,
KS,20,Midwest,2018,2,2,2018Q2,105.0,4.653960350157523,7.25,1.9810014688665833,3.862693711202503,0,False,0,,,,,0,0,
KS,20,Midwest,2018,3,3,2018Q3,107.6,4.678420647727684,7.25,1.9810014688665833,4.514268862179852,0,False,0,,,,,0,0,
KS,20,Midwest,2018,4,4,2018Q4,104.5,4.6491870714048655,7.25,1.9810014688665833,5.153181084657788,0,False,0,,,,,0,0,
KS,20,Midwest,2019,1,5,2019Q1,105.1,4.6549122778829055,7.25,1.9810014688665833,4.499255743737177,0,False,0,,,,,0,0,
KS,20,Midwest,2019,2,6,2019Q2,107.9,4.681204872264089,7.25,1.9810014688665833,4.274184240123301,0,False,0,,,,,0,0,
KS,20,Midwest,2019,3,7,2019Q3,108.1,4.683056724645162,7.25,1.9810014688665833,4.794758695199047,0,False,0,,,,,0,0,
KS,20,Midwest,2019,4,8,2019Q4,107.0,4.672828834461906,7.25,1.9810014688665833,4.3371919953567595,0,False,0,,,,,0,0,
KS,20,Midwest,2020,1,9,2020Q1,102.4,4.628886712605407,7.25,1.9810014688665833,4.525167920733105,0,False,0,,,,,0,0,
KS,20,Midwest,2020,2,10,2020Q2,66.6,4.198704577546343,7.25,1.9810014688665833,13.792744609232264,0,False,0,,,,,0,0,
KS,20,Midwest,2020,3,11,2020Q3,91.5,4.516338972281476,7.25,1.9810014688665833,9.535182789410316,0,False,0,,,,,0,0,
KS,20,Midwest,2020,4,12,2020Q4,87.4,4.470495282661489,7.25,1.9810014688665833,7.018183281191211,0,False,0,,,,,0,0,
KS,20,Midwest,2021,1,13,2021Q1,86.3,4.457829598089382,7.25,1.9810014688665833,6.457676062298313,0,False,0,,,,,0,0,
KS,20,Midwest,2021,2,14,2021Q2,93.2,4.534747721691546,7.25,1.9810014688665833,7.1261580432754945,0,False,0,,,,,0,0,
KS,20,Midwest,2021,3,15,2021Q3,96.6,4.570578741218473,7.25,1.9810014688665833,5.81527461520977,0,False,0,,,,,0,0,
KS,20,Midwest,2021,4,16,2021Q4,98.3,4.5880240271531205,7.25,1.9810014688665833,4.8901382424121325,0,False,0,,,,,0,0,
KS,20,Midwest,2022,1,17,2022Q1,100.8,4.613138355637268,7.25,1.9810014688665833,4.43304131042136,0,False,0,,,,,0,0,
KS,20,Midwest,2022,2,18,2022Q2,107.0,4.672828834461906,7.25,1.9810014688665833,4.494431589923159,0,False,0,,,,,0,0,
KS,20,Midwest,2022,3,19,2022Q3,104.8,4.6520537718869415,7.25,1.9810014688665833,5.021716940159469,0,False,0,,,,,0,0,
KS,20,Midwest,2022,4,20,2022Q4,105.9,4.662495252607361,7.25,1.9810014688665833,4.517295409770561,0,False,0,,,,,0,0,
KS,20,Midwest,2023,1,21,2023Q1,105.1,4.6549122778829055,7.25,1.9810014688665833,3.983683561743857,0,False,0,,,,,0,0,
KS,20,Midwest,2023,2,22,2023Q2,105.8,4.661550519424199,7.25,1.9810014688665833,4.120089352270759,0,False,0,,,,,0,0,
KS,20,Midwest,2023,3,23,2023Q3,107.7,4.679349584162343,7.25,1.9810014688665833,4.6814085497998,0,False,0,,,,,0,0,
KS,20,Midwest,2023,4,24,2023Q4,105.3,4.6568134191399295,7.25,1.9810014688665833,4.1852694292143235,0,False,0,,,,,0,0,
KS,20,Midwest,2024,1,25,2024Q1,102.9,4.633757642840004,7.25,1.9810014688665833,4.615783556347304,0,False,0,,,,,0,0,
KS,20,Midwest,2024,2,26,2024Q2,104.5,4.6491870714048655,7.25,1.9810014688665833,3.963888397444784,0,False,0,,,,,0,0,
KS,20,Midwest,2024,3,27,2024Q3,105.4,4.657762636107262,7.25,1.9810014688665833,4.791145738204307,0,False,0,,,,,0,0,
KS,20,Midwest,2024,4,28,2024Q4,107.1,4.673762977453703,7.25,1.9810014688665833,4.948551613682423,0,False,0,,,,,0,0,
KY,21,South,2018,1,1,2018Q1,159.6,5.072670685015709,7.25,1.9810014688665833,3.5715792466260794,0,False,0,,,,,0,0,
KY,21,South,2018,2,2,2018Q2,157.7,5.060694493968993,7.25,1.9810014688665833,3.649721515132709,0,False,0,,,,,0,0,
KY,21,South,2018,3,3,2018Q3,160.5,5.07829394257007,7.25,1.9810014688665833,3.895546434172286,0,False,0,,,,,0,0,
KY,21,South,2018,4,4,2018Q4,162.1,5.08821342874163,7.25,1.9810014688665833,3.5788291145530104,0,False,0,,,,,0,0,
KY,21,South,2019,1,5,2019Q1,160.3,5.0770470596155075,7.25,1.9810014688665833,3.360192998522234,0,False,0,,,,,0,0,
KY,21,South,2019,2,6,2019Q2,167.9,5.123368564083496,7.25,1.9810014688665833,2.808901833066182,0,False,0,,,,,0,0,
KY,21,South,2019,3,7,2019Q3,167.6,5.121580188047982,7.25,1.9810014688665833,3.912867546663641,0,False,0,,,,,0,0,
KY,21,South,2019,4,8,2019Q4,160.8,5.080161356744866,7.25,1.9810014688665833,3.0586251358930294,0,False,0,,,,,0,0,
KY,21,South,2020,1,9,2020Q1,155.5,5.0466457316192885,7.25,1.9810014688665833,3.3450383932625667,0,False,0,,,,,0,0,
KY,21,South,2020,2,10,2020Q2,102.0,4.624972813284271,7.25,1.9810014688665833,12.533622079555682,0,False,0,,,,,0,0,
KY,21,South,2020,3,11,2020Q3,137.7,4.925077405734609,7.25,1.9810014688665833,8.40028503391904,0,False,0,,,,,0,0,
KY,21,South,2020,4,12,2020Q4,133.4,4.893352133481524,7.25,1.9810014688665833,6.197551482111501,0,False,0,,,,,0,0,
KY,21,South,2021,1,13,2021Q1,125.4,4.83150862819882,7.25,1.9810014688665833,5.568761003624613,0,False,0,,,,,0,0,
KY,21,South,2021,2,14,2021Q2,142.9,4.9621450849358215,7.25,1.9810014688665833,5.276801923316566,0,False,0,,,,,0,0,
KY,21,South,2021,3,15,2021Q3,147.9,4.996536369716754,7.25,1.9810014688665833,4.631033624623884,0,False,0,,,,,0,0,
KY,21,South,2021,4,16,2021Q4,148.1,4.997887721273753,7.25,1.9810014688665833,3.5778321743485537,0,False,0,,,,,0,0,
KY,21,South,2022,1,17,2022Q1,151.5,5.020585624949423,7.25,1.9810014688665833,3.1270058708855335,0,False,0,,,,,0,0,
KY,21,South,2022,2,18,2022Q2,156.2,5.051137237405586,7.25,1.9810014688665833,3.1727886739962523,0,False,0,,,,,0,0,
KY,21,South,2022,3,19,2022Q3,158.2,5.063860055333554,7.25,1.9810014688665833,3.0643664404624267,0,False,0,,,,,0,0,
KY,21,South,2022,4,20,2022Q4,155.6,5.047288611744291,7.25,1.9810014688665833,3.6920575022634896,0,False,0,,,,,0,0,
KY,21,South,2023,1,21,2023Q1,160.8,5.080161356744866,7.25,1.9810014688665833,2.245568663170779,0,False,0,,,,,0,0,
KY,21,South,2023,2,22,2023Q2,158.7,5.0670156275323635,7.25,1.9810014688665833,3.368311661265422,0,False,0,,,,,0,0,
KY,21,South,2023,3,23,2023Q3,160.1,5.075798620002669,7.25,1.9810014688665833,3.614685163437972,0,False,0,,,,,0,0,
KY,21,South,2023,4,24,2023Q4,156.8,5.054971107916307,7.25,1.9810014688665833,2.6188425359662384,0,False,0,,,,,0,0,
KY,21,South,2024,1,25,2024Q1,158.8,5.067645548813036,7.25,1.9810014688665833,3.1380533274645783,0,False,0,,,,,0,0,
KY,21,South,2024,2,26,2024Q2,161.1,5.082025290182929,7.25,1.9810014688665833,3.4294273458899456,0,False,0,,,,,0,0,
KY,21,South,2024,3,27,2024Q3,165.0,5.10594547390058,7.25,1.9810014688665833,3.318606097273337,0,False,0,,,,,0,0,
KY,21,South,2024,4,28,2024Q4,159.7,5.073297055220967,7.25,1.9810014688665833,3.40751459941142,0,False,0,,,,,0,0,
LA,22,South,2018,1,1,2018Q1,172.3,5.149237143533884,7.25,1.9810014688665833,4.561622363008247,0,False,0,,,,,0,0,
LA,22,South,2018,2,2,2018Q2,178.8,5.186267862739414,7.25,1.9810014688665833,4.292895085920884,0,False,0,,,,,0,0,
LA,22,South,2018,3,3,2018Q3,174.9,5.164214382024556,7.25,1.9810014688665833,4.382141885543237,0,False,0,,,,,0,0,
LA,22,South,2018,4,4,2018Q4,175.7,5.168777995193051,7.25,1.9810014688665833,3.8160210135235486,0,False,0,,,,,0,0,
LA,22,South,2019,1,5,2019Q1,177.2,5.177279038170981,7.25,1.9810014688665833,4.2267941713534105,0,False,0,,,,,0,0,
LA,22,South,2019,2,6,2019Q2,182.7,5.207845463383961,7.25,1.9810014688665833,3.9632338142509695,0,False,0,,,,,0,0,
LA,22,South,2019,3,7,2019Q3,183.7,5.21330399222108,7.25,1.9810014688665833,4.276157802154128,0,False,0,,,,,0,0,
LA,22,South,2019,4,8,2019Q4,180.6,5.196284640982885,7.25,1.9810014688665833,3.649874497346677,0,False,0,,,,,0,0,
LA,22,South,2020,1,9,2020Q1,171.0,5.14166355650266,7.25,1.9810014688665833,4.302394231263573,0,False,0,,,,,0,0,
LA,22,South,2020,2,10,2020Q2,109.7,4.697749367281185,7.25,1.9810014688665833,13.507825281978413,0,False,0,,,,,0,0,
LA,22,South,2020,3,11,2020Q3,152.0,5.0238805208462765,7.25,1.9810014688665833,9.72591780252104,0,False,0,,,,,0,0,
LA,22,South,2020,4,12,2020Q4,145.4,4.979488565099419,7.25,1.9810014688665833,6.829871820425169,0,False,0,,,,,0,0,
LA,22,South,2021,1,13,2021Q1,143.4,4.96563792816552,7.25,1.9810014688665833,6.4348286342818,0,False,0,,,,,0,0,
LA,22,South,2021,2,14,2021Q2,157.4,5.058790335983303,7.25,1.9810014688665833,6.050791925050052,0,False,0,,,,,0,0,
LA,22,South,2021,3,15,2021Q3,152.8,5.02912987673242,7.25,1.9810014688665833,5.031064878096527,0,False,0,,,,,0,0,
LA,22,South,2021,4,16,2021Q4,166.3,5.113793386198882,7.25,1.9810014688665833,5.161404709995863,0,False,0,,,,,0,0,
LA,22,South,2022,1,17,2022Q1,165.9,5.111385197196399,7.25,1.9810014688665833,3.8595482604323106,0,False,0,,,,,0,0,
LA,22,South,2022,2,18,2022Q2,171.2,5.1428324637076415,7.25,1.9810014688665833,3.7871070070005937,0,False,0,,,,,0,0,
LA,22,South,2022,3,19,2022Q3,172.7,5.1515559851526325,7.25,1.9810014688665833,4.426728582201695,0,False,0,,,,,0,0,
LA,22,South,2022,4,20,2022Q4,176.5,5.173320876373351,7.25,1.9810014688665833,3.6060665156355833,0,False,0,,,,,0,0,
LA,22,South,2023,1,21,2023Q1,173.5,5.156177599386914,7.25,1.9810014688665833,4.158904100503262,0,False,0,,,,,0,0,
LA,22,South,2023,2,22,2023Q2,175.9,5.169915651743512,7.25,1.9810014688665833,3.5080913261145144,0,False,0,,,,,0,0,
